,Ticker_Symbol,Years,Period_Ending, Total _Revenue ,Revenue,COGS ," Sales, General and Admin. ",R&D,,, Other_Operating_expense,GICS_Sector,GICS_Sub_Industry,,,Column1,,,,,
875,JEC,Year 1,9/27/2013," $11,818,376,000 ",11818376000.00," $9,976,057,000 "," $1,173,340,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
876,JEC,Year 2,9/26/2014," $12,695,157,000 ",12695157000.00," $10,621,373,000 "," $1,545,716,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
877,JEC,Year 3,10-02-2015," $12,114,832,000 ",12114832000.00," $10,146,494,000 "," $1,522,811,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
878,JEC,Year 4,9/30/2016," $10,964,157,000 ",10964157000.00," $9,196,326,000 "," $1,429,233,000 ", $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
879,JNPR,Year 1,12/31/2012," $4,365,400,000 ",4365400000.00," $1,656,600,000 "," $1,252,300,000 "," $1,101,600,000 "," 1,101,600,000 "," 1,101,600,000 ", $-   ,Information Technology,Networking Equipment,,,,,," 1,101,600,000 ",,
880,JNPR,Year 2,12/31/2013," $4,669,100,000 ",4669100000.00," $1,727,700,000 "," $1,293,200,000 "," $1,043,200,000 "," 1,043,200,000 "," 1,043,200,000 ", $-   ,Information Technology,Networking Equipment,,,,,," 1,043,200,000 ",,
881,JNPR,Year 3,12/31/2014," $4,627,100,000 ",4627100000.00," $1,768,900,000 "," $1,254,700,000 "," $1,006,200,000 "," 1,006,200,000 "," 1,006,200,000 ", $-   ,Information Technology,Networking Equipment,,,,,," 1,006,200,000 ",,
882,JNPR,Year 4,12/31/2015," $4,857,800,000 ",4857800000.00," $1,779,200,000 "," $1,172,700,000 "," $994,500,000 "," 994,500,000 "," 994,500,000 ", $-   ,Information Technology,Networking Equipment,,,,,," 994,500,000 ",,
883,JPM,Year 1,12/31/2012," $93,646,000,000 ",93646000000.00, $-   ," $64,729,000,000 ", $-   , -   ,    ," $3,385,000,000 ",Financials,Banks,,,,,,    ,,
884,JPM,Year 2,12/31/2013," $97,142,000,000 ",97142000000.00, $-   ," $70,467,000,000 ", $-   , -   ,    ," $225,000,000 ",Financials,Banks,,,,,,    ,,
885,JPM,Year 3,12/31/2014," $91,973,000,000 ",91973000000.00, $-   ," $61,274,000,000 ", $-   , -   ,    ," $3,139,000,000 ",Financials,Banks,,,,,,    ,,
886,JPM,Year 4,12/31/2015," $89,716,000,000 ",89716000000.00, $-   ," $59,014,000,000 ", $-   , -   ,    ," $3,827,000,000 ",Financials,Banks,,,,,,    ,,
887,JWN,Year 1,02-02-2013," $12,134,000,000 ",12134000000.00," $7,432,000,000 "," $3,357,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Department Stores,,,,,,    ,,
888,JWN,Year 2,02-01-2014," $12,540,000,000 ",12540000000.00," $7,737,000,000 "," $3,453,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Department Stores,,,,,,    ,,
889,JWN,Year 3,1/31/2015," $13,506,000,000 ",13506000000.00," $8,406,000,000 "," $3,777,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Department Stores,,,,,,    ,,
890,JWN,Year 4,1/30/2016," $14,437,000,000 ",14437000000.00," $9,168,000,000 "," $4,168,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Department Stores,,,,,,    ,,
891,K,Year 1,12/29/2012," $14,197,000,000 ",14197000000.00," $8,763,000,000 "," $3,872,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Packaged Foods & Meats,,,,,,    ,,
892,K,Year 2,12/28/2013," $14,792,000,000 ",14792000000.00," $8,689,000,000 "," $3,266,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Packaged Foods & Meats,,,,,,    ,,
893,K,Year 3,01-03-2015," $14,580,000,000 ",14580000000.00," $9,517,000,000 "," $4,039,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Packaged Foods & Meats,,,,,,    ,,
894,K,Year 4,01-02-2016," $13,525,000,000 ",13525000000.00," $8,844,000,000 "," $3,590,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Packaged Foods & Meats,,,,,,    ,,
895,KEY,Year 1,9/30/2013," $1,287,577,000 ",1287577000.00," $1,073,447,000 "," $174,085,000 ", $-   , -   ,    ," $12,784,000 ",Financials,Banks,,,,,,    ,,
896,KEY,Year 2,9/30/2014," $1,463,767,000 ",1463767000.00," $1,200,308,000 "," $194,491,000 ", $-   , -   ,    ," $13,279,000 ",Financials,Banks,,,,,,    ,,
897,KEY,Year 3,9/30/2015," $1,627,413,000 ",1627413000.00," $1,354,969,000 "," $207,519,000 ", $-   , -   ,    ," $13,338,000 ",Financials,Banks,,,,,,    ,,
898,KEY,Year 4,9/30/2016," $1,822,114,000 ",1822114000.00," $1,524,907,000 "," $224,088,000 ", $-   , -   ,    ," $13,794,000 ",Financials,Banks,,,,,,    ,,
899,KIM,Year 1,12/31/2012," $793,373,000 ",793373000.00," $206,974,000 "," $123,524,000 ", $-   , -   ,    ," $214,827,000 ",Real Estate,REITs,,,,,,    ,,
900,KIM,Year 2,12/31/2013," $861,527,000 ",861527000.00," $221,498,000 "," $127,470,000 ", $-   , -   ,    ," $224,713,000 ",Real Estate,REITs,,,,,,    ,,
901,KIM,Year 3,12/31/2014," $993,897,000 ",993897000.00," $258,617,000 "," $122,201,000 ", $-   , -   ,    ," $258,074,000 ",Real Estate,REITs,,,,,,    ,,
902,KIM,Year 4,12/31/2015," $1,166,769,000 ",1166769000.00," $304,477,000 "," $122,735,000 ", $-   , -   ,    ," $344,527,000 ",Real Estate,REITs,,,,,,    ,,
903,KLAC,Year 1,6/30/2013," $2,842,781,000 ",2842781000.00," $1,237,452,000 "," $387,812,000 "," $487,832,000 "," 487,832,000 "," 487,832,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 487,832,000 ",,
904,KLAC,Year 2,6/30/2014," $2,929,408,000 ",2929408000.00," $1,232,962,000 "," $384,907,000 "," $539,469,000 "," 539,469,000 "," 539,469,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 539,469,000 ",,
905,KLAC,Year 3,6/30/2015," $2,814,049,000 ",2814049000.00," $1,215,229,000 "," $406,864,000 "," $530,616,000 "," 530,616,000 "," 530,616,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 530,616,000 ",,
906,KLAC,Year 4,6/30/2016," $2,984,493,000 ",2984493000.00," $1,163,391,000 "," $379,399,000 "," $481,258,000 "," 481,258,000 "," 481,258,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 481,258,000 ",,
907,KMB,Year 1,12/31/2013," $19,561,000,000 ",19561000000.00," $12,952,000,000 "," $3,706,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Household Products,,,,,,    ,,
908,KMB,Year 2,12/31/2014," $19,724,000,000 ",19724000000.00," $13,041,000,000 "," $4,162,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Household Products,,,,,,    ,,
909,KMB,Year 3,12/31/2015," $18,591,000,000 ",18591000000.00," $11,967,000,000 "," $5,011,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Household Products,,,,,,    ,,
910,KMB,Year 4,12/31/2016," $18,202,000,000 ",18202000000.00," $11,551,000,000 "," $3,334,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Household Products,,,,,,    ,,
911,KMI,Year 1,12/31/2013," $14,070,000,000 ",14070000000.00," $7,365,000,000 "," $1,007,000,000 ", $-   , -   ,    ," $1,806,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
912,KMI,Year 2,12/31/2014," $16,226,000,000 ",16226000000.00," $8,435,000,000 "," $1,029,000,000 ", $-   , -   ,    ," $2,040,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
913,KMI,Year 3,12/31/2015," $14,403,000,000 ",14403000000.00," $6,452,000,000 "," $1,126,000,000 ", $-   , -   ,    ," $2,309,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
914,KMI,Year 4,12/31/2016," $13,058,000,000 ",13058000000.00," $5,801,000,000 "," $1,089,000,000 ", $-   , -   ,    ," $2,209,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
915,KMX,Year 1,2/28/2013," $10,962,818,000 ",10962818000.00," $9,498,456,000 "," $731,767,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,
916,KMX,Year 2,2/28/2014," $12,574,299,000 ",12574299000.00," $10,925,598,000 "," $819,048,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,
917,KMX,Year 3,2/28/2015," $14,268,716,000 ",14268716000.00," $12,381,189,000 "," $890,431,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,
918,KMX,Year 4,2/29/2016," $15,149,675,000 ",15149675000.00," $13,130,915,000 "," $959,899,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Specialty Stores,,,,,,    ,,
919,KO,Year 1,12/31/2012," $48,017,000,000 ",48017000000.00," $19,053,000,000 "," $18,185,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Soft Drinks,,,,,,    ,,
920,KO,Year 2,12/31/2013," $46,854,000,000 ",46854000000.00," $18,421,000,000 "," $18,205,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Soft Drinks,,,,,,    ,,
921,KO,Year 3,12/31/2014," $45,998,000,000 ",45998000000.00," $17,889,000,000 "," $18,401,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Soft Drinks,,,,,,    ,,
922,KO,Year 4,12/31/2015," $44,294,000,000 ",44294000000.00," $17,482,000,000 "," $18,084,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Soft Drinks,,,,,,    ,,
923,KORS,Year 1,3/30/2013," $2,181,732,000 ",2181732000.00," $875,166,000 "," $621,536,000 ", $-   , -   ,    ," $54,291,000 ",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
924,KORS,Year 2,3/29/2014," $3,310,800,000 ",3310800000.00," $1,294,700,000 "," $926,900,000 ", $-   , -   ,    ," $79,700,000 ",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
925,KORS,Year 3,3/28/2015," $4,371,500,000 ",4371500000.00," $1,723,800,000 "," $1,251,500,000 ", $-   , -   ,    ," $138,400,000 ",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
926,KORS,Year 4,04-02-2016," $4,712,100,000 ",4712100000.00," $1,914,900,000 "," $1,428,000,000 ", $-   , -   ,    ," $183,200,000 ",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
927,KR,Year 1,02-02-2013," $96,619,000,000 ",96619000000.00," $76,726,000,000 "," $15,477,000,000 ", $-   , -   ,    ," $1,652,000,000 ",Consumer Staples,Food Retail,,,,,,    ,,
928,KR,Year 2,02-01-2014," $98,375,000,000 ",98375000000.00," $78,138,000,000 "," $15,809,000,000 ", $-   , -   ,    ," $1,703,000,000 ",Consumer Staples,Food Retail,,,,,,    ,,
929,KR,Year 3,1/31/2015," $108,465,000,000 ",108465000000.00," $85,512,000,000 "," $17,868,000,000 ", $-   , -   ,    ," $1,948,000,000 ",Consumer Staples,Food Retail,,,,,,    ,,
930,KR,Year 4,1/30/2016," $109,830,000,000 ",109830000000.00," $85,496,000,000 "," $18,669,000,000 ", $-   , -   ,    ," $2,089,000,000 ",Consumer Staples,Food Retail,,,,,,    ,,
931,KSS,Year 1,02-02-2013," $19,279,000,000 ",19279000000.00," $12,289,000,000 "," $4,267,000,000 ", $-   , -   ,    ," $833,000,000 ",Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
932,KSS,Year 2,02-01-2014," $19,031,000,000 ",19031000000.00," $12,087,000,000 "," $4,313,000,000 ", $-   , -   ,    ," $889,000,000 ",Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
933,KSS,Year 3,1/31/2015," $19,023,000,000 ",19023000000.00," $12,098,000,000 "," $4,350,000,000 ", $-   , -   ,    ," $886,000,000 ",Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
934,KSS,Year 4,1/30/2016," $19,204,000,000 ",19204000000.00," $12,265,000,000 "," $4,452,000,000 ", $-   , -   ,    ," $934,000,000 ",Consumer Discretionary,General Merchandise Stores,,,,,,    ,,
935,KSU,Year 1,12/31/2013," $2,369,300,000 ",2369300000.00," $805,300,000 "," $602,100,000 ", $-   , -   ,    ," $223,300,000 ",Industrials,Railroads,,,,,,    ,,
936,KSU,Year 2,12/31/2014," $2,577,100,000 ",2577100000.00," $877,900,000 "," $632,000,000 ", $-   , -   ,    ," $258,100,000 ",Industrials,Railroads,,,,,,    ,,
937,KSU,Year 3,12/31/2015," $2,418,800,000 ",2418800000.00," $759,200,000 "," $571,200,000 ", $-   , -   ,    ," $284,600,000 ",Industrials,Railroads,,,,,,    ,,
938,KSU,Year 4,12/31/2016," $2,334,200,000 ",2334200000.00," $691,100,000 "," $519,600,000 ", $-   , -   ,    ," $305,000,000 ",Industrials,Railroads,,,,,,    ,,
939,LB,Year 1,02-02-2013," $10,459,000,000 ",10459000000.00," $6,073,000,000 "," $2,720,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Apparel Retail,,,,,,    ,,
940,LB,Year 2,02-01-2014," $10,773,000,000 ",10773000000.00," $6,344,000,000 "," $2,686,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Apparel Retail,,,,,,    ,,
941,LB,Year 3,1/31/2015," $11,454,000,000 ",11454000000.00," $6,646,000,000 "," $2,855,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Apparel Retail,,,,,,    ,,
942,LB,Year 4,1/30/2016," $12,154,000,000 ",12154000000.00," $6,950,000,000 "," $3,012,000,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Apparel Retail,,,,,,    ,,
943,LEG,Year 1,12/31/2012," $3,414,500,000 ",3414500000.00," $2,718,900,000 "," $346,100,000 ", $-   , -   ,    ," $25,100,000 ",Industrials,Industrial Conglomerates,,,,,,    ,,
944,LEG,Year 2,12/31/2013," $3,477,200,000 ",3477200000.00," $2,767,300,000 "," $346,900,000 ", $-   , -   ,    ," $25,400,000 ",Industrials,Industrial Conglomerates,,,,,,    ,,
945,LEG,Year 3,12/31/2014," $3,782,300,000 ",3782300000.00," $2,991,900,000 "," $439,200,000 ", $-   , -   ,    ," $19,700,000 ",Industrials,Industrial Conglomerates,,,,,,    ,,
946,LEG,Year 4,12/31/2015," $3,917,200,000 ",3917200000.00," $2,994,000,000 "," $411,800,000 ", $-   , -   ,    ," $20,800,000 ",Industrials,Industrial Conglomerates,,,,,,    ,,
947,LEN,Year 1,11/30/2013," $5,935,095,000 ",5935095000.00," $4,920,664,000 "," $328,595,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,
948,LEN,Year 2,11/30/2014," $7,779,812,000 ",7779812000.00," $6,336,272,000 "," $521,502,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,
949,LEN,Year 3,11/30/2015," $9,474,008,000 ",9474008000.00," $7,757,571,000 "," $630,421,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,
950,LEN,Year 4,11/30/2016," $10,949,999,000 ",10949999000.00," $8,923,519,000 "," $764,117,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,Homebuilding,,,,,,    ,,
951,LH,Year 1,12/31/2012," $5,671,400,000 ",5671400000.00," $3,421,700,000 "," $1,114,600,000 ", $-   , -   ,    ," $86,300,000 ",Health Care,Health Care Facilities,,,,,,    ,,
952,LH,Year 2,12/31/2013," $5,808,300,000 ",5808300000.00," $3,585,100,000 "," $1,128,800,000 ", $-   , -   ,    ," $81,700,000 ",Health Care,Health Care Facilities,,,,,,    ,,
953,LH,Year 3,12/31/2014," $6,011,600,000 ",6011600000.00," $3,808,500,000 "," $1,198,200,000 ", $-   , -   ,    ," $76,700,000 ",Health Care,Health Care Facilities,,,,,,    ,,
954,LH,Year 4,12/31/2015," $8,680,100,000 ",8680100000.00," $5,776,800,000 "," $1,622,000,000 ", $-   , -   ,    ," $164,500,000 ",Health Care,Health Care Facilities,,,,,,    ,,
955,LKQ,Year 1,12/31/2012," $4,122,930,000 ",4122930000.00," $2,398,790,000 "," $1,219,343,000 ", $-   , -   ,    ," $64,093,000 ",Consumer Discretionary,Distributors,,,,,,    ,,
956,LKQ,Year 2,12/31/2013," $5,062,528,000 ",5062528000.00," $2,987,126,000 "," $1,454,080,000 ", $-   , -   ,    ," $80,969,000 ",Consumer Discretionary,Distributors,,,,,,    ,,
957,LKQ,Year 3,12/31/2014," $6,740,064,000 ",6740064000.00," $4,088,151,000 "," $1,866,520,000 ", $-   , -   ,    ," $120,719,000 ",Consumer Discretionary,Distributors,,,,,,    ,,
958,LKQ,Year 4,12/31/2015," $7,192,633,000 ",7192633000.00," $4,359,104,000 "," $1,987,271,000 ", $-   , -   ,    ," $122,120,000 ",Consumer Discretionary,Distributors,,,,,,    ,,
959,LLL,Year 1,12/31/2012," $13,107,000,000 ",13107000000.00," $11,799,000,000 ", $-   , $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
960,LLL,Year 2,12/31/2013," $11,420,000,000 ",11420000000.00," $10,303,000,000 ", $-   , $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
961,LLL,Year 3,12/31/2014," $10,986,000,000 ",10986000000.00," $9,974,000,000 ", $-   , $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
962,LLL,Year 4,12/31/2015," $10,466,000,000 ",10466000000.00," $9,576,000,000 ", $-   , $-   , -   ,    , $-   ,Industrials,Industrial Conglomerates,,,,,,    ,,
963,LLTC,Year 1,6/30/2013," $1,282,236,000 ",1282236000.00," $322,516,000 "," $151,382,000 "," $235,184,000 "," 235,184,000 "," 235,184,000 ", $-   ,Information Technology,Semiconductors,,,,,," 235,184,000 ",,
964,LLTC,Year 2,6/29/2014," $1,388,386,000 ",1388386000.00," $338,580,000 "," $159,642,000 "," $250,434,000 "," 250,434,000 "," 250,434,000 ", $-   ,Information Technology,Semiconductors,,,,,," 250,434,000 ",,
965,LLTC,Year 3,6/28/2015," $1,475,139,000 ",1475139000.00," $355,727,000 "," $169,952,000 "," $266,761,000 "," 266,761,000 "," 266,761,000 ", $-   ,Information Technology,Semiconductors,,,,,," 266,761,000 ",,
966,LLTC,Year 4,07-03-2016," $1,423,936,000 ",1423936000.00," $343,801,000 "," $170,120,000 "," $276,462,000 "," 276,462,000 "," 276,462,000 ", $-   ,Information Technology,Semiconductors,,,,,," 276,462,000 ",,
967,LLY,Year 1,12/31/2012," $22,603,400,000 ",22603400000.00," $4,796,500,000 "," $6,839,500,000 "," $5,278,100,000 "," 5,278,100,000 "," 5,278,100,000 ", $-   ,Health Care,Pharmaceuticals,,,,,," 5,278,100,000 ",,
968,LLY,Year 2,12/31/2013," $23,113,100,000 ",23113100000.00," $4,908,100,000 "," $6,606,700,000 "," $5,531,300,000 "," 5,531,300,000 "," 5,531,300,000 ", $-   ,Health Care,Pharmaceuticals,,,,,," 5,531,300,000 ",,
969,LLY,Year 3,12/31/2014," $19,615,600,000 ",19615600000.00," $4,932,500,000 "," $6,280,300,000 "," $4,733,600,000 "," 4,733,600,000 "," 4,733,600,000 ", $-   ,Health Care,Pharmaceuticals,,,,,," 4,733,600,000 ",,
970,LLY,Year 4,12/31/2015," $19,958,700,000 ",19958700000.00," $5,037,200,000 "," $6,432,400,000 "," $4,796,400,000 "," 4,796,400,000 "," 4,796,400,000 ", $-   ,Health Care,Pharmaceuticals,,,,,," 4,796,400,000 ",,
971,LMT,Year 1,12/31/2013," $45,358,000,000 ",45358000000.00," $41,171,000,000 "," $(318,000,000)", $-   , -   ,    , $-   ,Industrials,Aerospace & Defense,,,,,,    ,,
972,LMT,Year 2,12/31/2014," $39,946,000,000 ",39946000000.00," $35,263,000,000 "," $(329,000,000)", $-   , -   ,    , $-   ,Industrials,Aerospace & Defense,,,,,,    ,,
973,LMT,Year 3,12/31/2015," $40,536,000,000 ",40536000000.00," $36,044,000,000 "," $(220,000,000)", $-   , -   ,    , $-   ,Industrials,Aerospace & Defense,,,,,,    ,,
974,LMT,Year 4,12/31/2016," $47,248,000,000 ",47248000000.00," $42,186,000,000 "," $(487,000,000)", $-   , -   ,    , $-   ,Industrials,Aerospace & Defense,,,,,,    ,,
975,LNT,Year 1,12/31/2012," $3,094,500,000 ",3094500000.00," $2,144,200,000 "," $98,200,000 ", $-   , -   ,    ," $332,400,000 ",Utilities,Electric Utilities,,,,,,    ,,
976,LNT,Year 2,12/31/2013," $3,276,800,000 ",3276800000.00," $2,272,400,000 "," $99,600,000 ", $-   , -   ,    ," $370,900,000 ",Utilities,Electric Utilities,,,,,,    ,,
977,LNT,Year 3,12/31/2014," $3,350,300,000 ",3350300000.00," $2,317,500,000 "," $101,100,000 ", $-   , -   ,    ," $388,100,000 ",Utilities,Electric Utilities,,,,,,    ,,
978,LNT,Year 4,12/31/2015," $3,253,600,000 ",3253600000.00," $2,171,600,000 "," $103,700,000 ", $-   , -   ,    ," $401,300,000 ",Utilities,Electric Utilities,,,,,,    ,,
979,LOW,Year 1,02-01-2013," $50,521,000,000 ",50521000000.00," $33,194,000,000 "," $12,244,000,000 ", $-   , -   ,    ," $1,523,000,000 ",Consumer Discretionary,Home Improvement Retail,,,,,,    ,,
980,LOW,Year 2,1/31/2014," $53,417,000,000 ",53417000000.00," $34,941,000,000 "," $12,865,000,000 ", $-   , -   ,    ," $1,462,000,000 ",Consumer Discretionary,Home Improvement Retail,,,,,,    ,,
981,LOW,Year 3,1/30/2015," $56,223,000,000 ",56223000000.00," $36,665,000,000 "," $13,281,000,000 ", $-   , -   ,    ," $1,485,000,000 ",Consumer Discretionary,Home Improvement Retail,,,,,,    ,,
982,LOW,Year 4,1/29/2016," $59,074,000,000 ",59074000000.00," $38,504,000,000 "," $14,115,000,000 ", $-   , -   ,    ," $1,484,000,000 ",Consumer Discretionary,Home Improvement Retail,,,,,,    ,,
983,LRCX,Year 1,6/30/2013," $3,598,916,000 ",3598916000.00," $2,195,857,000 "," $601,300,000 "," $683,688,000 "," 683,688,000 "," 683,688,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 683,688,000 ",,
984,LRCX,Year 2,6/29/2014," $4,607,309,000 ",4607309000.00," $2,599,828,000 "," $613,341,000 "," $716,471,000 "," 716,471,000 "," 716,471,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 716,471,000 ",,
985,LRCX,Year 3,6/28/2015," $5,259,312,000 ",5259312000.00," $2,974,976,000 "," $591,611,000 "," $825,242,000 "," 825,242,000 "," 825,242,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 825,242,000 ",,
986,LRCX,Year 4,6/26/2016," $5,885,893,000 ",5885893000.00," $3,266,971,000 "," $630,954,000 "," $913,712,000 "," 913,712,000 "," 913,712,000 ", $-   ,Information Technology,Semiconductor Equipment,,,,,," 913,712,000 ",,
987,LUK,Year 1,12/31/2012," $7,810,610,000 ",7810610000.00," $7,479,746,000 "," $360,586,000 ", $-   , -   ,    ," $116,388,000 ",Financials,Multi-Sector Holdings,,,,,,    ,,
988,LUK,Year 2,12/31/2013," $9,531,778,000 ",9531778000.00," $7,567,707,000 "," $2,177,616,000 ", $-   , -   ,    ," $167,425,000 ",Financials,Multi-Sector Holdings,,,,,,    ,,
